 "sample" , "image" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a68558b7dc6dd6ebe5" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a68558b7dc6dd6ebf3" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a68558b7dc6dd6ec01" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a78558b7dc6dd6ec0f" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a78558b7dc6dd6ec1d" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a78558b7dc6dd6ec2b" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a88558b7dc6dd6ec39" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a88558b7dc6dd6ec47" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a88558b7dc6dd6ec55" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a98558b7dc6dd6ec63" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a98558b7dc6dd6ec71" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932a98558b7dc6dd6ec7f" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932aa8558b7dc6dd6ec8d" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932aa8558b7dc6dd6ec9b" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932aa8558b7dc6dd6eca9" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ab8558b7dc6dd6ecb7" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ab8558b7dc6dd6ecc5" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ab8558b7dc6dd6ecd3" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ac8558b7dc6dd6ece1" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ac8558b7dc6dd6ecef" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ac8558b7dc6dd6ecfd" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ac8558b7dc6dd6ed0b" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ad8558b7dc6dd6ed19" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ad8558b7dc6dd6ed27" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ad8558b7dc6dd6ed35" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ae8558b7dc6dd6ed43" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ae8558b7dc6dd6ed51" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932ae8558b7dc6dd6ed5f" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932af8558b7dc6dd6ed6d" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932af8558b7dc6dd6ed7b" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932af8558b7dc6dd6ed89" ,
 "http://materialsmine.org/sample/e408-s16-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b932b08558b7dc6dd6ed97" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b9334f8558b7dc6dd6edb4" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933508558b7dc6dd6edc2" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933508558b7dc6dd6edd0" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933508558b7dc6dd6edde" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933518558b7dc6dd6edec" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933518558b7dc6dd6edfa" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933518558b7dc6dd6ee08" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933528558b7dc6dd6ee16" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933528558b7dc6dd6ee24" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933528558b7dc6dd6ee32" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933528558b7dc6dd6ee40" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933538558b7dc6dd6ee4e" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933538558b7dc6dd6ee5c" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933538558b7dc6dd6ee6a" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933548558b7dc6dd6ee78" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933548558b7dc6dd6ee86" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933548558b7dc6dd6ee94" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933558558b7dc6dd6eea2" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933558558b7dc6dd6eeb0" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933558558b7dc6dd6eebe" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933568558b7dc6dd6eecc" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933568558b7dc6dd6eeda" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933568558b7dc6dd6eee8" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933578558b7dc6dd6eef6" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933578558b7dc6dd6ef04" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933578558b7dc6dd6ef12" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933588558b7dc6dd6ef20" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933588558b7dc6dd6ef2e" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933588558b7dc6dd6ef3c" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933598558b7dc6dd6ef4a" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933598558b7dc6dd6ef58" ,
 "http://materialsmine.org/sample/e408-s17-prasad-2021" , "https://nanomine.org/nmr/blob?id=60b933598558b7dc6dd6ef66" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f320b79e168a08dc5a1a" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f321b79e168a08dc5a28" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f321b79e168a08dc5a36" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f321b79e168a08dc5a44" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f322b79e168a08dc5a52" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f322b79e168a08dc5a60" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f322b79e168a08dc5a6e" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f323b79e168a08dc5a7c" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f323b79e168a08dc5a8a" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f323b79e168a08dc5a98" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f324b79e168a08dc5aa6" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f324b79e168a08dc5ab4" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f324b79e168a08dc5ac2" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f324b79e168a08dc5ad0" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f325b79e168a08dc5ade" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f325b79e168a08dc5aec" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f325b79e168a08dc5afa" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f326b79e168a08dc5b08" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f326b79e168a08dc5b16" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f326b79e168a08dc5b24" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f327b79e168a08dc5b32" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f327b79e168a08dc5b40" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f327b79e168a08dc5b4e" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f328b79e168a08dc5b5c" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f328b79e168a08dc5b6a" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f328b79e168a08dc5b78" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f329b79e168a08dc5b86" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f329b79e168a08dc5b94" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f329b79e168a08dc5ba2" ,
 "http://materialsmine.org/sample/e408-s1-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f32ab79e168a08dc5bb0" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3edb79e168a08dc5bd1" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3edb79e168a08dc5bdf" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3edb79e168a08dc5bed" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3eeb79e168a08dc5bfb" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3eeb79e168a08dc5c09" ,
 "http://materialsmine.org/sample/e408-s2-prasad-2021" , "https://nanomine.org/nmr/blob?id=60c4f3efb79e168a08dc5c17" ,
 "http://materialsmine.org/sample/l375-s2-rishi-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed5622ce044214c9dd04249" ,
 "http://materialsmine.org/sample/l375-s4-rishi-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed56fba5f258360fd11d175" ,
 "http://materialsmine.org/sample/l375-s5-rishi-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed5700f5f258360fd11d1db" ,
 "http://materialsmine.org/sample/l375-s6-rishi-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed570655f258360fd11d22d" ,
 "http://materialsmine.org/sample/l378-s2-sotta-2017" , "https://qa.materialsmine.org/nmr/blob?id=5ed5a6005f258360fd11d44a" ,
 "http://materialsmine.org/sample/l378-s5-sotta-2017" , "https://qa.materialsmine.org/nmr/blob?id=5ed5a7525f258360fd11d48f" ,
 "http://materialsmine.org/sample/l378-s8-sotta-2017" , "https://qa.materialsmine.org/nmr/blob?id=5ed5a7b15f258360fd11d4a6" ,
 "http://materialsmine.org/sample/l381-s1-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed679d88d37da6c5907a678" ,
 "http://materialsmine.org/sample/l381-s2-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed679fb8d37da6c5907a68e" ,
 "http://materialsmine.org/sample/l381-s3-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67a198d37da6c5907a6a0" ,
 "http://materialsmine.org/sample/l381-s5-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67a888d37da6c5907a6ba" ,
 "http://materialsmine.org/sample/l381-s7-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67ac88d37da6c5907a6de" ,
 "http://materialsmine.org/sample/l381-s8-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67adf8d37da6c5907a6f2" ,
 "http://materialsmine.org/sample/l381-s9-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67aff8d37da6c5907a70e" ,
 "http://materialsmine.org/sample/l381-s10-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67b278d37da6c5907a71c" ,
 "http://materialsmine.org/sample/l381-s11-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67b3c8d37da6c5907a736" ,
 "http://materialsmine.org/sample/l381-s12-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67b518d37da6c5907a746" ,
 "http://materialsmine.org/sample/l381-s13-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67b688d37da6c5907a764" ,
 "http://materialsmine.org/sample/l381-s14-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67ba48d37da6c5907a776" ,
 "http://materialsmine.org/sample/l381-s15-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67bb48d37da6c5907a784" ,
 "http://materialsmine.org/sample/l381-s17-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67c178d37da6c5907a7b2" ,
 "http://materialsmine.org/sample/l381-s19-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67c4f8d37da6c5907a7d4" ,
 "http://materialsmine.org/sample/l381-s20-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67c698d37da6c5907a7e6" ,
 "http://materialsmine.org/sample/l381-s21-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67cb08d37da6c5907a7fc" ,
 "http://materialsmine.org/sample/l381-s22-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67cc18d37da6c5907a810" ,
 "http://materialsmine.org/sample/l381-s23-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67d038d37da6c5907a824" ,
 "http://materialsmine.org/sample/l381-s24-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67d328d37da6c5907a840" ,
 "http://materialsmine.org/sample/l381-s25-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67d4d8d37da6c5907a856" ,
 "http://materialsmine.org/sample/l381-s26-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67dc48d37da6c5907a870" ,
 "http://materialsmine.org/sample/l381-s27-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67dd58d37da6c5907a888" ,
 "http://materialsmine.org/sample/l381-s28-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67de68d37da6c5907a89c" ,
 "http://materialsmine.org/sample/l381-s29-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67dfa8d37da6c5907a8ae" ,
 "http://materialsmine.org/sample/l381-s30-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67e0c8d37da6c5907a8b8" ,
 "http://materialsmine.org/sample/l381-s31-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67e208d37da6c5907a8d6" ,
 "http://materialsmine.org/sample/l381-s32-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67e4a8d37da6c5907a8ec" ,
 "http://materialsmine.org/sample/l381-s33-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67e628d37da6c5907a8fe" ,
 "http://materialsmine.org/sample/l381-s34-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67e728d37da6c5907a90e" ,
 "http://materialsmine.org/sample/l381-s35-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67e858d37da6c5907a926" ,
 "http://materialsmine.org/sample/l381-s36-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67e968d37da6c5907a93a" ,
 "http://materialsmine.org/sample/l381-s37-zheng-2018" , "https://qa.materialsmine.org/nmr/blob?id=5ed67ea98d37da6c5907a950" ,
 "http://materialsmine.org/sample/l382-s1-huang-2019" , "https://qa.materialsmine.org/nmr/blob?id=5ed6808a8d37da6c5907a959" ,
 "http://materialsmine.org/sample/l382-s2-huang-2019" , "https://qa.materialsmine.org/nmr/blob?id=5ed680a88d37da6c5907a969" ,
 "http://materialsmine.org/sample/l382-s3-huang-2019" , "https://qa.materialsmine.org/nmr/blob?id=5ed680be8d37da6c5907a981" ,
 "http://materialsmine.org/sample/l382-s4-huang-2019" , "https://qa.materialsmine.org/nmr/blob?id=5ed680e18d37da6c5907a98b" ,
 "http://materialsmine.org/sample/l382-s5-huang-2019" , "https://qa.materialsmine.org/nmr/blob?id=5ed681058d37da6c5907a999" ,
 "http://materialsmine.org/sample/l383-s5-sadeghi-2017" , "https://qa.materialsmine.org/nmr/blob?id=5ed6883b8d37da6c5907aa0e" ,
 "http://materialsmine.org/sample/l383-s10-sadeghi-2017" , "https://qa.materialsmine.org/nmr/blob?id=5ed68bfa8d37da6c5907aadd" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb0c0f95f652684f085" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb0c0f95f652684f093" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb0c0f95f652684f0a1" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb1c0f95f652684f0af" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb1c0f95f652684f0bd" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb1c0f95f652684f0cb" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb2c0f95f652684f0d9" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb2c0f95f652684f0e9" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb2c0f95f652684f0f7" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb3c0f95f652684f105" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb3c0f95f652684f115" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb3c0f95f652684f123" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb4c0f95f652684f131" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb4c0f95f652684f13f" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb4c0f95f652684f14d" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb6c0f95f652684f15f" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb6c0f95f652684f16d" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb7c0f95f652684f17b" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb7c0f95f652684f189" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb7c0f95f652684f197" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb8c0f95f652684f1a5" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb8c0f95f652684f1b3" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb8c0f95f652684f1c1" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb9c0f95f652684f1cf" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb9c0f95f652684f1df" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacb9c0f95f652684f1ed" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbac0f95f652684f1fb" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbac0f95f652684f209" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbac0f95f652684f217" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbbc0f95f652684f225" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbbc0f95f652684f235" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbbc0f95f652684f245" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbcc0f95f652684f253" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbcc0f95f652684f261" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbcc0f95f652684f26f" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbdc0f95f652684f27d" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbdc0f95f652684f28d" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbdc0f95f652684f29b" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbec0f95f652684f2a9" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbec0f95f652684f2b7" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbec0f95f652684f2c5" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbfc0f95f652684f2d3" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbfc0f95f652684f2e1" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacbfc0f95f652684f2ef" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc0c0f95f652684f2fd" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc0c0f95f652684f30b" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc0c0f95f652684f319" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc1c0f95f652684f327" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc1c0f95f652684f335" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc1c0f95f652684f345" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc2c0f95f652684f353" ,
 "http://materialsmine.org/sample/l387-s4-ning-2019" , "https://qa.materialsmine.org/nmr/blob?id=5edeacc2c0f95f652684f361" ,
